gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Solyc04G001192.ITAG5.0	4	+	33727253	33740323	13071	33724571	33743003	18432	retained	2	2	1	1	76	0	0	0
Solyc04G001193.ITAG5.0	4	+	33984236	34016900	32665	33982135	34018999	36864	retained	11	1	2	2	218	0	0	0
Solyc04G001194.ITAG5.0	4	-	34133982	34134889	908	34131363	34137507	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001195.ITAG5.0	4	+	34134618	34143505	8888	34132917	34145205	12288	retained	8	2	1	1	151	0	0	0
Solyc04G001196.ITAG5.0	4	+	34165522	34173870	8349	34163551	34175839	12288	retained	3	0	4	1	96	0	0	0
Solyc04G001197.ITAG5.0	4	-	34174766	34176816	2051	34172718	34178862	6144	retained	2	2	1	1	68	0	0	0
Solyc04G001198.ITAG5.0	4	+	34178988	34188259	9272	34177479	34189767	12288	retained	19	1	2	1	297	0	0	0
Solyc04G001199.ITAG5.0	4	+	34428466	34429401	936	34425861	34432005	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001200.ITAG5.0	4	+	34502754	34508025	5272	34502317	34508461	6144	retained	4	0	1	1	64	0	0	0
Solyc04G001201.ITAG5.0	4	-	34514592	34515154	563	34511800	34517944	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001202.ITAG5.0	4	-	34518227	34534468	16242	34517131	34535563	18432	retained	4	1	1	1	87	0	0	0
Solyc04G001203.ITAG5.0	4	-	34695783	34696077	295	34692857	34699001	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001204.ITAG5.0	4	+	34718379	34724241	5863	34718237	34724381	6144	retained	7	1	1	1	114	0	0	0
Solyc04G001205.ITAG5.0	4	-	34724527	34726707	2181	34722544	34728688	6144	retained	9	1	1	1	146	0	0	0
Solyc04G001206.ITAG5.0	4	-	34921749	34922379	631	34918991	34925135	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001207.ITAG5.0	4	-	34946927	34949975	3049	34945378	34951522	6144	retained	3	0	1	1	55	0	0	0
Solyc04G001208.ITAG5.0	4	+	34948417	34948851	435	34945561	34951705	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001209.ITAG5.0	4	-	34955596	34961401	5806	34955426	34961570	6144	retained	8	6	1	3	211	0	0	0
Solyc04G001210.ITAG5.0	4	+	35261572	35263421	1850	35259424	35265568	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001211.ITAG5.0	4	+	35325859	35326191	333	35322952	35329096	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001212.ITAG5.0	4	-	35480191	35483038	2848	35478542	35484686	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001213.ITAG5.0	4	-	35711581	35712000	420	35708718	35714862	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001214.ITAG5.0	4	-	35730907	35759861	28955	35730023	35760743	30720	retained	3	1	2	1	90	0	0	0
Solyc04G001215.ITAG5.0	4	+	35755051	35764847	9797	35753804	35766092	12288	retained	5	1	0	1	83	0	0	0
Solyc04G001216.ITAG5.0	4	-	35766198	35805049	38852	35764119	35807127	43008	retained	16	0	1	1	250	0	0	0
Solyc04G001217.ITAG5.0	4	+	36074601	36076871	2271	36072663	36078807	6144	retained	4	0	1	1	68	0	0	0
Solyc04G001218.ITAG5.0	4	+	36429192	36446972	17781	36428865	36447297	18432	retained	6	1	3	1	133	0	0	0
Solyc04G001219.ITAG5.0	4	-	36429272	36438370	9099	36427676	36439964	12288	retained	8	0	0	1	113	0	0	0
Solyc04G001220.ITAG5.0	4	-	36746758	36747130	373	36743871	36750015	6144	retained	1	1	2	1	55	0	0	0
Solyc04G001221.ITAG5.0	4	-	36868859	36869241	383	36865977	36872121	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001222.ITAG5.0	4	-	37028131	37028980	850	37025483	37031627	6144	retained	3	0	1	1	55	0	0	0
Solyc04G001223.ITAG5.0	4	+	37443849	37483319	39471	37442079	37485087	43008	retained	11	1	1	1	192	0	0	0
Solyc04G001224.ITAG5.0	4	-	37474041	37475534	1494	37471715	37477859	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001225.ITAG5.0	4	+	37974235	37976664	2430	37972377	37978521	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001226.ITAG5.0	4	+	37995133	38006274	11142	37994559	38006847	12288	retained	5	0	1	1	85	0	0	0
Solyc04G001227.ITAG5.0	4	+	38145182	38150021	4840	38144529	38150673	6144	retained	5	1	1	1	90	0	0	0
Solyc04G001228.ITAG5.0	4	-	38158516	38159279	764	38155825	38161969	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001229.ITAG5.0	4	+	38163896	38169696	5801	38163723	38169867	6144	retained	10	0	1	1	141	0	0	0
Solyc04G001230.ITAG5.0	4	+	38190832	38191182	351	38187934	38194078	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001231.ITAG5.0	4	-	38248278	38250595	2318	38246364	38252508	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001232.ITAG5.0	4	+	38290396	38290759	364	38287505	38293649	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001233.ITAG5.0	4	+	38292235	38292804	570	38289447	38295591	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001234.ITAG5.0	4	+	38303270	38307017	3748	38302071	38308215	6144	retained	9	0	0	1	120	0	0	0
Solyc04G001235.ITAG5.0	4	+	38307053	38310703	3651	38305805	38311949	6144	retained	9	0	0	1	120	0	0	0
Solyc04G001236.ITAG5.0	4	-	38329973	38330232	260	38327030	38333174	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001237.ITAG5.0	4	-	38481482	38484479	2998	38479908	38486052	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001238.ITAG5.0	4	-	38495457	38497515	2059	38493413	38499557	6144	retained	7	1	0	1	107	0	0	0
Solyc04G001239.ITAG5.0	4	+	38623811	38625734	1924	38621700	38627844	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001240.ITAG5.0	4	+	38685557	38686044	488	38682728	38688872	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001241.ITAG5.0	4	+	38697265	38697939	675	38694529	38700673	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001242.ITAG5.0	4	+	38701496	38702068	573	38698709	38704853	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001243.ITAG5.0	4	-	38702837	38703105	269	38699898	38706042	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001244.ITAG5.0	4	-	38703140	38703454	315	38700224	38706368	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001245.ITAG5.0	4	-	38742714	38743089	376	38739829	38745973	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001246.ITAG5.0	4	+	38765717	38765833	117	38762702	38768846	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001247.ITAG5.0	4	-	38773500	38774123	624	38770739	38776883	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001248.ITAG5.0	4	+	38827813	38830611	2799	38826139	38832283	6144	retained	2	0	1	1	42	0	0	0
Solyc04G001249.ITAG5.0	4	-	38872736	38872879	144	38869735	38875879	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001250.ITAG5.0	4	-	38904383	38904734	352	38901486	38907630	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001251.ITAG5.0	4	+	38938060	38939252	1193	38935583	38941727	6144	retained	3	1	0	1	55	0	0	0
Solyc04G001252.ITAG5.0	4	+	38952932	38953496	565	38950141	38956285	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001253.ITAG5.0	4	+	39091505	39095337	3833	39090348	39096492	6144	retained	15	1	0	1	211	0	0	0
Solyc04G001254.ITAG5.0	4	-	39117060	39127700	10641	39116235	39128523	12288	retained	6	0	0	1	82	0	0	0
Solyc04G001255.ITAG5.0	4	-	39131712	39131972	261	39128769	39134913	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001256.ITAG5.0	4	-	39132019	39132568	550	39129221	39135365	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001257.ITAG5.0	4	-	39132603	39133682	1080	39130070	39136214	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001258.ITAG5.0	4	-	39133765	39133947	183	39130783	39136927	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001259.ITAG5.0	4	-	39133983	39135449	1467	39131643	39137787	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001260.ITAG5.0	4	+	39150700	39151932	1233	39148243	39154387	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001261.ITAG5.0	4	-	39194304	39194878	575	39191518	39197662	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001262.ITAG5.0	4	+	39214152	39225767	11616	39213815	39226103	12288	retained	7	1	0	1	105	0	0	0
Solyc04G001263.ITAG5.0	4	-	39265573	39265964	392	39262696	39268840	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001264.ITAG5.0	4	-	39266081	39268673	2593	39264304	39270448	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001265.ITAG5.0	4	-	39297086	39297244	159	39294092	39300236	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001266.ITAG5.0	4	+	39468301	39472060	3760	39467108	39473252	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001267.ITAG5.0	4	-	39474324	39481181	6858	39471608	39483896	12288	retained	4	1	0	1	68	0	0	0
Solyc04G001268.ITAG5.0	4	+	39493337	39493636	300	39490414	39496558	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001269.ITAG5.0	4	-	39495922	39496829	908	39493303	39499447	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001270.ITAG5.0	4	-	39527620	39527859	240	39524667	39530811	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001271.ITAG5.0	4	+	39531359	39531646	288	39528430	39534574	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001272.ITAG5.0	4	+	39558007	39558450	444	39555156	39561300	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001273.ITAG5.0	4	+	39603056	39605374	2319	39601142	39607286	6144	retained	9	0	1	1	133	0	0	0
Solyc04G001274.ITAG5.0	4	-	39607399	39608126	728	39604690	39610834	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001275.ITAG5.0	4	-	39608151	39608496	346	39605251	39611395	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001276.ITAG5.0	4	-	39679980	39680324	345	39677079	39683223	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001277.ITAG5.0	4	-	39689405	39731178	41774	39688787	39731795	43008	retained	22	2	1	1	365	0	0	0
Solyc04G001278.ITAG5.0	4	+	39733217	39733613	397	39730342	39736486	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001279.ITAG5.0	4	+	39733614	39734462	849	39730965	39737109	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001280.ITAG5.0	4	+	39735083	39736685	1603	39732811	39738955	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001281.ITAG5.0	4	-	39744358	39745252	895	39741732	39747876	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001282.ITAG5.0	4	-	39745321	39745849	529	39742512	39748656	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001283.ITAG5.0	4	-	39755465	39755819	355	39752569	39758713	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001284.ITAG5.0	4	-	39755852	39756259	408	39752983	39759127	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001285.ITAG5.0	4	-	39771574	39772340	767	39768884	39775028	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001286.ITAG5.0	4	-	39848179	39856309	8131	39846099	39858387	12288	retained	6	0	1	1	95	0	0	0
Solyc04G001287.ITAG5.0	4	+	40033018	40036674	3657	40031773	40037917	6144	retained	3	1	1	1	68	0	0	0
Solyc04G001288.ITAG5.0	4	-	40069886	40075235	5350	40069488	40075632	6144	retained	15	9	5	3	386	0	0	0
Solyc04G001289.ITAG5.0	4	-	40108528	40108882	355	40105632	40111776	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001290.ITAG5.0	4	-	40109944	40111247	1304	40107523	40113667	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001291.ITAG5.0	4	-	40111324	40111610	287	40108394	40114538	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001292.ITAG5.0	4	-	40152239	40152470	232	40149282	40155426	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001293.ITAG5.0	4	-	40201144	40202721	1578	40198860	40205004	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001294.ITAG5.0	4	+	40205703	40207020	1318	40203289	40209433	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001295.ITAG5.0	4	+	40208571	40209999	1429	40206212	40212356	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001296.ITAG5.0	4	+	40216493	40225912	9420	40215058	40227346	12288	retained	4	1	1	1	84	0	0	0
Solyc04G001297.ITAG5.0	4	+	40264250	40304062	39813	40262651	40305659	43008	retained	13	1	1	1	218	0	0	0
Solyc04G001298.ITAG5.0	4	-	40333619	40352201	18583	40330621	40355197	24576	retained	14	0	0	1	207	0	0	0
Solyc04G001299.ITAG5.0	4	+	40415416	40420807	5392	40415039	40421183	6144	retained	5	0	1	1	79	0	0	0
Solyc04G001300.ITAG5.0	4	-	40421777	40422046	270	40418839	40424983	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001301.ITAG5.0	4	-	40422214	40423832	1619	40419950	40426094	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001302.ITAG5.0	4	+	40425683	40443201	17519	40425225	40443657	18432	retained	5	0	1	1	81	0	0	0
Solyc04G001303.ITAG5.0	4	+	40447102	40458557	11456	40446685	40458973	12288	retained	7	1	1	1	121	0	0	0
Solyc04G001304.ITAG5.0	4	+	40538716	40545232	6517	40535829	40548117	12288	retained	7	2	1	1	133	0	0	0
Solyc04G001305.ITAG5.0	4	-	40582091	40587741	5651	40581843	40587987	6144	retained	4	0	0	1	53	0	0	0
Solyc04G001306.ITAG5.0	4	+	40612985	40616579	3595	40611709	40617853	6144	retained	6	1	0	2	98	0	0	0
Solyc04G001307.ITAG5.0	4	+	40660047	40660367	321	40657134	40663278	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001308.ITAG5.0	4	-	40715644	40718158	2515	40713828	40719972	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001309.ITAG5.0	4	-	40762104	40763276	1173	40759617	40765761	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001310.ITAG5.0	4	-	40776529	40787075	10547	40775657	40787945	12288	retained	4	0	0	1	58	0	0	0
Solyc04G001311.ITAG5.0	4	-	40815733	40818847	3115	40814217	40820361	6144	retained	1	0	2	1	42	0	0	0
Solyc04G001312.ITAG5.0	4	-	40858396	40870713	12318	40855338	40873770	18432	retained	1	1	2	1	61	0	0	0
Solyc04G001313.ITAG5.0	4	-	40923334	40924881	1548	40921035	40927179	6144	retained	6	0	0	1	81	0	0	0
Solyc04G001314.ITAG5.0	4	-	40957621	40958504	884	40954990	40961134	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001315.ITAG5.0	4	-	40989959	40991250	1292	40987532	40993676	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001316.ITAG5.0	4	-	41096428	41096800	373	41093541	41099685	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001317.ITAG5.0	4	+	41122246	41123484	1239	41119792	41125936	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001318.ITAG5.0	4	+	41197333	41198581	1249	41194884	41201028	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001319.ITAG5.0	4	+	41198655	41198950	296	41195730	41201874	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001320.ITAG5.0	4	-	41201860	41210850	8991	41200210	41212498	12288	retained	2	1	1	1	59	0	0	0
Solyc04G001321.ITAG5.0	4	+	41208045	41215623	7579	41205689	41217977	12288	retained	4	0	0	1	55	0	0	0
Solyc04G001322.ITAG5.0	4	+	41293280	41294712	1433	41290923	41297067	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001323.ITAG5.0	4	+	41389965	41391222	1258	41387521	41393665	6144	retained	6	0	0	1	81	0	0	0
Solyc04G001324.ITAG5.0	4	+	41417161	41418305	1145	41414660	41420804	6144	retained	7	0	0	1	94	0	0	0
Solyc04G001325.ITAG5.0	4	+	41480246	41481596	1351	41477848	41483992	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001326.ITAG5.0	4	+	41522466	41531848	9383	41521012	41533300	12288	retained	9	7	16	12	526	0	0	0
Solyc04G001327.ITAG5.0	4	-	41523709	41525177	1469	41521370	41527514	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001328.ITAG5.0	4	+	41532029	41532607	579	41529245	41535389	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001329.ITAG5.0	4	-	41588862	41589232	371	41585974	41592118	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001330.ITAG5.0	4	+	41704939	41705476	538	41702135	41708279	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001331.ITAG5.0	4	+	41717309	41717677	369	41714420	41720564	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001332.ITAG5.0	4	-	41747845	41748088	244	41744894	41751038	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001333.ITAG5.0	4	-	41754095	41754849	755	41751399	41757543	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001334.ITAG5.0	4	+	41763998	41764636	639	41761244	41767388	6144	retained	3	1	0	1	55	0	0	0
Solyc04G001335.ITAG5.0	4	+	41774571	41774984	414	41771705	41777849	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001336.ITAG5.0	4	+	41805453	41807412	1960	41803360	41809504	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001337.ITAG5.0	4	-	41832276	41833349	1074	41829740	41835884	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001338.ITAG5.0	4	+	41898812	41902078	3267	41897372	41903516	6144	retained	2	2	1	1	68	0	0	0
Solyc04G001339.ITAG5.0	4	-	41905097	41905576	480	41902264	41908408	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001340.ITAG5.0	4	-	41959413	41959839	427	41956553	41962697	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001341.ITAG5.0	4	-	41960142	41960800	659	41957398	41963542	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001342.ITAG5.0	4	-	41995301	41997783	2483	41993469	41999613	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001343.ITAG5.0	4	+	42003960	42008351	4392	42003083	42009227	6144	retained	3	2	1	1	79	0	0	0
Solyc04G001344.ITAG5.0	4	-	42008416	42011118	2703	42006694	42012838	6144	retained	8	1	0	1	120	0	0	0
Solyc04G001345.ITAG5.0	4	-	42034852	42042051	7200	42032307	42044595	12288	retained	15	1	1	2	238	0	0	0
Solyc04G001346.ITAG5.0	4	-	42098895	42101419	2525	42097084	42103228	6144	retained	2	0	1	1	42	0	0	0
Solyc04G001347.ITAG5.0	4	-	42124087	42136318	12232	42124058	42136346	12288	retained	14	2	6	2	297	0	0	0
Solyc04G001348.ITAG5.0	4	+	42176702	42177578	877	42174067	42180211	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001349.ITAG5.0	4	+	42177785	42180056	2272	42175848	42181992	6144	retained	7	0	0	1	94	0	0	0
Solyc04G001350.ITAG5.0	4	-	42200314	42201091	778	42197630	42203774	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001351.ITAG5.0	4	+	42271001	42314740	43740	42268294	42317446	49152	retained	16	1	0	1	248	0	0	0
Solyc04G001352.ITAG5.0	4	-	42327054	42331966	4913	42326437	42332581	6144	retained	11	1	1	1	171	0	0	0
Solyc04G001353.ITAG5.0	4	-	42352309	42359321	7013	42349670	42361958	12288	retained	5	0	1	1	81	0	0	0
Solyc04G001354.ITAG5.0	4	+	42365374	42369639	4266	42364434	42370578	6144	retained	2	1	1	1	52	0	0	0
Solyc04G001355.ITAG5.0	4	-	42385949	42387874	1926	42383839	42389983	6144	retained	6	0	0	1	81	0	0	0
Solyc04G001356.ITAG5.0	4	-	42393729	42400407	6679	42390923	42403211	12288	retained	3	0	2	1	68	0	0	0
Solyc04G001357.ITAG5.0	4	-	42412700	42413902	1203	42410228	42416372	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001358.ITAG5.0	4	+	42476034	42481389	5356	42475639	42481783	6144	retained	12	1	1	1	181	0	0	0
Solyc04G001359.ITAG5.0	4	+	42514970	42516056	1087	42512440	42518584	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001360.ITAG5.0	4	-	42515661	42516136	476	42512826	42518970	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001361.ITAG5.0	4	-	42544014	42551667	7654	42541696	42553984	12288	retained	4	0	0	1	55	0	0	0
Solyc04G001362.ITAG5.0	4	+	42590299	42610358	20060	42588040	42612616	24576	retained	26	0	0	1	382	0	0	0
Solyc04G001363.ITAG5.0	4	+	42629165	42630460	1296	42626740	42632884	6144	retained	2	0	1	1	42	0	0	0
Solyc04G001364.ITAG5.0	4	+	42651372	42651722	351	42648474	42654618	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001365.ITAG5.0	4	+	42651820	42659907	8088	42649719	42662007	12288	retained	2	0	0	1	31	0	0	0
Solyc04G001366.ITAG5.0	4	+	42661594	42662323	730	42658886	42665030	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001367.ITAG5.0	4	+	42680395	42684232	3838	42679241	42685385	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001368.ITAG5.0	4	+	42739652	42742745	3094	42738126	42744270	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001369.ITAG5.0	4	+	42742821	42743223	403	42739949	42746093	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001370.ITAG5.0	4	+	42764553	42772673	8121	42762468	42774756	12288	retained	5	0	0	1	69	0	0	0
Solyc04G001371.ITAG5.0	4	+	42793263	42809539	16277	42792184	42810616	18432	retained	7	0	0	2	101	0	0	0
Solyc04G001372.ITAG5.0	4	+	42837091	42844245	7155	42834523	42846811	12288	retained	3	0	0	1	42	0	0	0
Solyc04G001373.ITAG5.0	4	+	42905846	42906115	270	42902908	42909052	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001374.ITAG5.0	4	+	42909830	42910130	301	42906907	42913051	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001375.ITAG5.0	4	+	42959478	42959726	249	42956529	42962673	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001376.ITAG5.0	4	+	42972203	42972532	330	42969295	42975439	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001377.ITAG5.0	4	+	42988774	42990254	1481	42986441	42992585	6144	retained	3	1	1	1	68	0	0	0
Solyc04G001378.ITAG5.0	4	-	43012142	43026021	13880	43009865	43028297	18432	retained	8	1	0	1	125	0	0	0
Solyc04G001379.ITAG5.0	4	+	43030757	43031611	855	43028111	43034255	6144	retained	2	1	0	1	42	0	0	0
Solyc04G001380.ITAG5.0	4	+	43054927	43086768	31842	43052415	43089279	36864	retained	15	1	1	1	242	0	0	0
Solyc04G001381.ITAG5.0	4	-	43131086	43148134	17049	43130393	43148825	18432	retained	20	2	2	2	320	0	0	0
Solyc04G001382.ITAG5.0	4	-	43261653	43270481	8829	43259922	43272210	12288	retained	6	1	0	1	98	0	0	0
Solyc04G001383.ITAG5.0	4	-	43271656	43273474	1819	43269492	43275636	6144	retained	4	0	1	1	68	0	0	0
Solyc04G001384.ITAG5.0	4	-	43353853	43381675	27823	43352403	43383123	30720	retained	11	2	10	4	329	0	0	0
Solyc04G001385.ITAG5.0	4	-	43558483	43566568	8086	43556381	43568669	12288	retained	9	1	3	3	178	0	0	0
Solyc04G001386.ITAG5.0	4	-	43601614	43602219	606	43598844	43604988	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001387.ITAG5.0	4	-	43602270	43602815	546	43599470	43605614	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001388.ITAG5.0	4	-	43613705	43615206	1502	43611383	43617527	6144	retained	5	0	0	1	68	0	0	0
Solyc04G001389.ITAG5.0	4	-	43644482	43658591	14110	43642320	43660752	18432	retained	8	1	1	1	137	0	0	0
Solyc04G001390.ITAG5.0	4	+	43742572	43747341	4770	43741884	43748028	6144	retained	4	0	0	1	54	0	0	0
Solyc04G001391.ITAG5.0	4	+	43802481	43802873	393	43799604	43805748	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001392.ITAG5.0	4	+	43818939	43826303	7365	43816476	43828764	12288	retained	6	0	0	1	81	0	0	0
Solyc04G001393.ITAG5.0	4	+	43826484	43829077	2594	43824708	43830852	6144	retained	3	0	1	1	55	0	0	0
Solyc04G001394.ITAG5.0	4	+	43843093	43872711	29619	43842541	43873261	30720	retained	17	3	1	1	296	0	0	0
Solyc04G001395.ITAG5.0	4	-	43877843	43878900	1058	43875299	43881443	6144	retained	2	2	1	1	68	0	0	0
Solyc04G001396.ITAG5.0	4	-	43879275	43880386	1112	43876758	43882902	6144	retained	1	2	0	1	42	0	0	0
Solyc04G001397.ITAG5.0	4	+	43888319	43896252	7934	43886141	43898429	12288	retained	7	0	0	1	96	0	0	0
Solyc04G001398.ITAG5.0	4	+	43896281	43896701	421	43893418	43899562	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001399.ITAG5.0	4	-	43898003	43898365	363	43895111	43901255	6144	retained	1	0	0	1	16	0	0	0
Solyc04G001400.ITAG5.0	4	+	43908024	43912157	4134	43907018	43913162	6144	retained	2	1	1	1	55	0	0	0
Solyc04G001401.ITAG5.0	4	-	43913167	43913849	683	43910435	43916579	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001402.ITAG5.0	4	-	43913861	43914063	203	43910889	43917033	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001403.ITAG5.0	4	-	43914960	43915361	402	43912088	43918232	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001404.ITAG5.0	4	+	43917436	43917976	541	43914633	43920777	6144	retained	3	0	0	1	42	0	0	0
Solyc04G001405.ITAG5.0	4	+	43918621	43919187	567	43915831	43921975	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001406.ITAG5.0	4	+	44070401	44073014	2614	44068635	44074779	6144	retained	10	0	1	2	156	0	0	0
Solyc04G001407.ITAG5.0	4	-	44090206	44091969	1764	44088015	44094159	6144	retained	6	0	0	1	81	0	0	0
Solyc04G001408.ITAG5.0	4	-	44144459	44153996	9538	44143083	44155371	12288	retained	12	1	0	1	178	0	0	0
Solyc04G001409.ITAG5.0	4	+	44182921	44192055	9135	44181343	44193631	12288	retained	7	1	1	1	125	0	0	0
Solyc04G001410.ITAG5.0	4	-	44356183	44358801	2619	44354419	44360563	6144	retained	2	1	1	1	55	0	0	0
Solyc04G001411.ITAG5.0	4	+	44450155	44451123	969	44447566	44453710	6144	retained	4	0	0	1	55	0	0	0
Solyc04G001412.ITAG5.0	4	-	44500423	44500670	248	44497474	44503618	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001413.ITAG5.0	4	-	44504202	44507575	3374	44502816	44508960	6144	retained	5	1	0	1	81	0	0	0
Solyc04G001414.ITAG5.0	4	-	44530969	44531480	512	44528152	44534296	6144	retained	2	0	1	1	42	0	0	0
Solyc04G001415.ITAG5.0	4	-	44566252	44566898	647	44563502	44569646	6144	retained	2	0	0	1	29	0	0	0
Solyc04G001416.ITAG5.0	4	-	44592524	44593139	616	44589759	44595903	6144	retained	3	0	0	1	42	0	0	0
